data;codigo;var_mensal;var_mensal_15
01/10/2013;5101007;2;0.24
01/11/2013;5101007;0.73;0.32
01/12/2013;5101007;4.74;3.71
01/01/2014;5101007;1.06;0.83
01/02/2014;5101007;0.15;-1.41
01/03/2014;5101007;-0.25;-0.54
01/04/2014;5101007;0.68;0.6
01/05/2014;5101007;;0.1
01/06/2014;5101007;2.92;6.22
01/07/2014;5101007;1.59;0.93
01/08/2014;5101007;0.29;-0.11
01/09/2014;5101007;0.94;1.31
01/10/2014;5101007;0.99;0.76
01/11/2014;5101007;0.45;-0.18
01/12/2014;5101007;0.14;0.13
01/01/2015;5101007;-0.61;-1.46
01/02/2015;5101007;0.57;-1.73
01/03/2015;5101007;-0.19;0.83
01/04/2015;5101007;-0.11;0.65
01/05/2015;5101007;-0.8;0.69
01/06/2015;5101007;0.34;-0.19
01/07/2015;5101007;0.71;0.42
01/08/2015;5101007;-2.67;-2.27
01/09/2015;5101007;0.87;0.21
01/10/2015;5101007;-0.87;0.05
01/11/2015;5101007;0.09;0.51
01/12/2015;5101007;1.42;1.05
01/01/2016;5101007;-0.6;-0.02
01/02/2016;5101007;0.44;1.41
01/03/2016;5101007;0.78;-0.85
01/04/2016;5101007;0.43;0.8
01/05/2016;5101007;-2.12;-0.48
01/06/2016;5101007;0.75;0.1
01/07/2016;5101007;-1.99;-2.92
01/08/2016;5101007;0.23;-0.06
01/09/2016;5101007;0.53;0.48
01/10/2016;5101007;-0.34;0.85
01/11/2016;5101007;;
01/12/2016;5101007;0.98;0.52
01/01/2017;5101007;;
01/02/2017;5101007;-0.55;0.78
01/03/2017;5101007;-2.78;
01/04/2017;5101007;0.65;2.78
01/05/2017;5101007;0.93;0.58
01/06/2017;5101007;-0.87;-0.26
01/07/2017;5101007;0.55;0.23
01/08/2017;5101007;1.12;1.7
01/09/2017;5101007;1.4;0.89
01/10/2017;5101007;-0.27;-0.78
01/11/2017;5101007;1.21;1.45
01/12/2017;5101007;0.88;1.03
01/01/2018;5101007;0.86;0.41
01/02/2018;5101007;3.18;2.01
01/03/2018;5101007;;
01/04/2018;5101007;-1.54;-1.53
01/05/2018;5101007;;
01/06/2018;5101007;-0.31;-0.19
01/07/2018;5101007;;
01/08/2018;5101007;0.89;-0.12
01/09/2018;5101007;-1.54;-2.42
01/10/2018;5101007;1.65;-1.07
01/11/2018;5101007;7.41;3.19
01/12/2018;5101007;0.41;0.55
01/01/2019;5101007;0.47;0.85
01/02/2019;5101007;1.19;2.62
01/03/2019;5101007;0.32;-0.14
01/04/2019;5101007;1.02;0.45
01/05/2019;5101007;;
01/06/2019;5101007;0.76;0.7
01/07/2019;5101007;-0.45;0.95
01/08/2019;5101007;0.66;0.5
01/09/2019;5101007;0.12;0.07
01/10/2019;5101007;0.71;0.21
01/11/2019;5101007;0.12;-0.31
01/12/2019;5101007;0.69;-0.07
01/01/2020;5101007;1.16;0.53
01/02/2020;5101007;-2.27;2.28
01/03/2020;5101007;0.27;0.26
01/04/2020;5101007;0.87;0.87
01/05/2020;5101007;;
01/06/2020;5101007;0.7;1.43
01/07/2020;5101007;0.16;0.15
01/08/2020;5101007;1.16;0.68
01/09/2020;5101007;1.39;1.77
01/10/2020;5101007;-1.27;-1.2
01/11/2020;5101007;;
01/12/2020;5101007;0.09;0.07
01/01/2021;5101007;7.3;7.3
01/02/2021;5101007;;
01/03/2021;5101007;;
01/04/2021;5101007;0.16;-0.13
01/05/2021;5101007;-0.75;0.26
01/06/2021;5101007;;
01/07/2021;5101007;;
01/08/2021;5101007;0.05;0.03
01/09/2021;5101007;;
01/10/2021;5101007;;
01/11/2021;5101007;;
01/12/2021;5101007;;2.38
01/01/2022;5101007;;
01/02/2010;5101010;-0.73;-0.68
01/03/2010;5101010;-0.26;-1.72
01/04/2010;5101010;0.18;-0.92
01/05/2010;5101010;-0.27;3.35
01/06/2010;5101010;0.9;1.17
01/07/2010;5101010;;
01/08/2010;5101010;21.61;15.62
01/09/2010;5101010;-9.27;-11.6
01/10/2010;5101010;-7.34;-3.4
01/11/2010;5101010;1.02;0.11
01/12/2010;5101010;2.72;-0.37
01/01/2011;5101010;0.33;0.13
01/02/2011;5101010;11.5;0.37
01/03/2011;5101010;-2.45;-1.38
01/04/2011;5101010;-6.89;0.05
01/05/2011;5101010;;
01/06/2011;5101010;-0.59;-0.35
01/07/2011;5101010;4.07;4.32
01/08/2011;5101010;0.32;-3.87
01/09/2011;5101010;2.41;5.89
01/10/2011;5101010;6.31;14.63
01/11/2011;5101010;;
01/12/2011;5101010;-0.29;0.11
01/01/2012;5101010;-0.11;-0.61
01/02/2012;5101010;1.93;0.31
01/03/2012;5101010;2.7;2.85
01/04/2012;5101010;1.05;
01/05/2012;5101010;;
01/06/2012;5101010;-0.46;1.32
01/07/2012;5101010;7.22;
01/08/2012;5101010;1.03;0.62
01/09/2012;5101010;0.86;6.88
01/10/2012;5101010;;
01/11/2012;5101010;2.02;-0.28
01/12/2012;5101010;;
01/01/2013;5101010;0.5;0.87
01/02/2013;5101010;0.79;0.75
01/03/2013;5101010;1.25;2.07
01/04/2013;5101010;0.94;0.16
01/05/2013;5101010;-0.27;0.31
01/06/2013;5101010;1.77;1.18
01/07/2013;5101010;1.69;1.04
01/08/2013;5101010;0.23;
01/09/2013;5101010;-2.49;-1.05
01/10/2013;5101010;1.13;2.66
01/11/2013;5101010;0.08;0.6
01/12/2013;5101010;-4.35;1.32
01/01/2014;5101010;0.93;0.97
01/02/2014;5101010;-2.51;-0.65
01/03/2014;5101010;-1.45;-0.3
01/04/2014;5101010;-0.1;-0.11
01/05/2014;5101010;-0.2;-0.76
01/06/2014;5101010;0.86;2.4
01/07/2014;5101010;3.01;1.02
01/08/2014;5101010;-0.45;-0.14
01/09/2014;5101010;0.74;0.52
01/10/2014;5101010;0.22;1.02
01/11/2014;5101010;0.29;0.87
01/12/2014;5101010;0.2;-0.09
01/01/2015;5101010;1.04;2.51
01/02/2015;5101010;0.91;1.48
01/03/2015;5101010;0.83;-0.06
01/04/2015;5101010;-0.15;-0.09
01/05/2015;5101010;0.58;-0.19
01/06/2015;5101010;-1.08;-0.65
01/07/2015;5101010;0.28;0.73
01/08/2015;5101010;-2.35;-2.23
01/09/2015;5101010;0.07;0.6
01/10/2015;5101010;0.16;-0.68
01/11/2015;5101010;-0.35;-0.79
01/12/2015;5101010;-0.09;0.06
01/01/2016;5101010;0.53;-0.01
01/02/2016;5101010;0.92;1.31
01/03/2016;5101010;-0.37;0.49
01/04/2016;5101010;-0.86;-0.54
01/05/2016;5101010;-0.77;-2.7
01/06/2016;5101010;0.92;1.19
01/07/2016;5101010;-1.16;-0.71
01/08/2016;5101010;-1.83;-1.31
01/09/2016;5101010;1.16;0.54
01/10/2016;5101010;0.63;0.11
01/11/2016;5101010;;
01/12/2016;5101010;-1.04;0.21
01/01/2017;5101010;;
01/02/2017;5101010;2.21;-0.14
01/03/2017;5101010;-1.51;-2.68
01/04/2017;5101010;1.09;0.19
01/05/2017;5101010;-0.98;0.02
01/06/2017;5101010;-0.66;0.13
01/07/2017;5101010;-0.72;-0.36
01/08/2017;5101010;1.48;1.12
01/09/2017;5101010;1.16;0.68
01/10/2017;5101010;-0.23;-0.17
01/11/2017;5101010;-0.31;0.06
01/12/2017;5101010;1.2;0.86
01/01/2018;5101010;1.21;0.54
01/02/2018;5101010;-0.44;0.25
01/03/2018;5101010;;
01/04/2018;5101010;1.93;2.1
01/05/2018;5101010;;
01/06/2018;5101010;0.55;0.64
01/07/2018;5101010;;
01/08/2018;5101010;0.99;1.65
01/09/2018;5101010;1.21;0.52
01/10/2018;5101010;30.07;2.91
01/11/2018;5101010;2.97;6.75
01/12/2018;5101010;0.33;0.3
01/01/2019;5101010;-0.26;-0.38
01/02/2019;5101010;0.27;0.43
01/03/2019;5101010;1.43;0.97
01/04/2019;5101010;-1.2;0.3
01/05/2019;5101010;;
01/06/2019;5101010;0.32;0.55
01/07/2019;5101010;0.19;0.12
01/08/2019;5101010;0.15;
01/09/2019;5101010;-0.14;0.36
01/10/2019;5101010;0.07;0.92
01/11/2019;5101010;0.22;-0.15
01/12/2019;5101010;0.35;0.45
01/01/2020;5101010;0.21;1.23
01/02/2020;5101010;1.86;-3.75
01/03/2020;5101010;0.54;0.37
01/04/2020;5101010;0.87;0.87
01/05/2020;5101010;0.19;0.1
01/06/2020;5101010;0.59;0.75
01/07/2020;5101010;2.31;2.28
01/08/2020;5101010;-0.33;-1.36
01/09/2020;5101010;-0.65;0.18
01/10/2020;5101010;0.41;0.36
01/11/2020;5101010;;
01/12/2020;5101010;0.01;0.05
01/01/2021;5101010;;
01/02/2021;5101010;;
01/03/2021;5101010;;
01/04/2021;5101010;-0.31;-0.01
01/05/2021;5101010;0.08;0.22
01/06/2021;5101010;;
01/07/2021;5101010;;
01/08/2021;5101010;-0.33;-0.19
01/09/2021;5101010;0.1;-0.27
01/10/2021;5101010;;
01/11/2021;5101010;;
01/12/2021;5101010;;
01/01/2022;5101010;;
01/02/2010;5101011;-0.34;-0.42
01/03/2010;5101011;-0.08;3.4
01/04/2010;5101011;0.64;1.35
01/05/2010;5101011;0.93;-0.02
01/06/2010;5101011;0.35;1
01/07/2010;5101011;;
01/08/2010;5101011;5.63;19.23
01/09/2010;5101011;-1.18;-2.99
01/10/2010;5101011;-15.04;-12.36
01/11/2010;5101011;0.24;0.85
01/12/2010;5101011;3.43;4.43
01/01/2011;5101011;0.88;1.09
01/02/2011;5101011;3.92;14.91
01/03/2011;5101011;-1.38;-2.94
01/04/2011;5101011;-9.24;-8.76
01/05/2011;5101011;;
01/06/2011;5101011;3.01;1.69
01/07/2011;5101011;-6.29;-1.21
01/08/2011;5101011;0.32;-5.31
01/09/2011;5101011;-3.29;-2.09
01/10/2011;5101011;-0.29;0.51
01/11/2011;5101011;;
01/12/2011;5101011;-0.02;-0.91
01/01/2012;5101011;-1.06;-0.31
01/02/2012;5101011;2.84;2.71
01/03/2012;5101011;-0.4;0.36
01/04/2012;5101011;3.11;
01/05/2012;5101011;;
01/06/2012;5101011;3.79;0.89
01/07/2012;5101011;-1.69;
01/08/2012;5101011;-1.72;-0.87
01/09/2012;5101011;1.16;-2.44
01/10/2012;5101011;;
01/11/2012;5101011;1.71;0.91
01/12/2012;5101011;;
01/01/2013;5101011;0.16;0.08
01/02/2013;5101011;3.12;3.02
01/03/2013;5101011;3.36;4.16
01/04/2013;5101011;-0.56;0.44
01/05/2013;5101011;0.99;0.04
01/06/2013;5101011;1.71;2.05
01/07/2013;5101011;2.29;1.34
01/08/2013;5101011;0.01;0.01
01/09/2013;5101011;1.26;-0.37
01/10/2013;5101011;1.1;1.96
01/11/2013;5101011;-0.65;0.15
01/12/2013;5101011;-0.87;-3.51
01/01/2014;5101011;0.54;0.85
01/02/2014;5101011;1.53;-1.91
01/03/2014;5101011;-0.17;-1.12
01/04/2014;5101011;-0.44;0.18
01/05/2014;5101011;2.15;1.37
01/06/2014;5101011;1.15;1.16
01/07/2014;5101011;1.3;3.14
01/08/2014;5101011;1.5;0.73
01/09/2014;5101011;1.1;0.88
01/10/2014;5101011;2.45;0.74
01/11/2014;5101011;0.3;-0.37
01/12/2014;5101011;0.61;0.93
01/01/2015;5101011;2.29;0.49
01/02/2015;5101011;0.71;0.52
01/03/2015;5101011;0.79;0.79
01/04/2015;5101011;1.03;0.96
01/05/2015;5101011;-0.89;-0.59
01/06/2015;5101011;0.38;-0.28
01/07/2015;5101011;0.43;0.31
01/08/2015;5101011;1.49;-0.63
01/09/2015;5101011;0.6;0.41
01/10/2015;5101011;0.06;0.22
01/11/2015;5101011;0.28;0.51
01/12/2015;5101011;-0.14;0.18
01/01/2016;5101011;-0.08;0.35
01/02/2016;5101011;2.44;2.02
01/03/2016;5101011;0.06;0.65
01/04/2016;5101011;-1.57;-0.98
01/05/2016;5101011;2.83;2
01/06/2016;5101011;1.19;1.7
01/07/2016;5101011;-4.76;-2.9
01/08/2016;5101011;0.78;-0.64
01/09/2016;5101011;0.49;1.48
01/10/2016;5101011;1.89;1.12
01/11/2016;5101011;;
01/12/2016;5101011;-0.45;-0.6
01/01/2017;5101011;;
01/02/2017;5101011;0.14;1.34
01/03/2017;5101011;-1.46;-1.32
01/04/2017;5101011;0.68;-0.16
01/05/2017;5101011;0.47;-0.44
01/06/2017;5101011;1.29;0.44
01/07/2017;5101011;-0.55;0.14
01/08/2017;5101011;-1.01;-0.57
01/09/2017;5101011;0.81;0.57
01/10/2017;5101011;1.09;-0.19
01/11/2017;5101011;0.96;1.54
01/12/2017;5101011;0.43;1.24
01/01/2018;5101011;-0.26;0.31
01/02/2018;5101011;0.4;0.71
01/03/2018;5101011;4.19;1.05
01/04/2018;5101011;4.35;4.44
01/05/2018;5101011;;
01/06/2018;5101011;0.3;-0.41
01/07/2018;5101011;;
01/08/2018;5101011;-0.09;1.04
01/09/2018;5101011;3.12;-0.12
01/10/2018;5101011;-11.56;29.45
01/11/2018;5101011;3.7;2.13
01/12/2018;5101011;0.39;0.37
01/01/2019;5101011;0.04;-0.93
01/02/2019;5101011;0.08;0.17
01/03/2019;5101011;1.1;1.7
01/04/2019;5101011;-1.21;-1.24
01/05/2019;5101011;1.06;-0.17
01/06/2019;5101011;0.32;0.38
01/07/2019;5101011;-0.14;-0.16
01/08/2019;5101011;-0.17;-0.03
01/09/2019;5101011;0.65;0.03
01/10/2019;5101011;0.05;-0.57
01/11/2019;5101011;0.58;0.09
01/12/2019;5101011;0.12;0.73
01/01/2020;5101011;-0.88;-0.55
01/02/2020;5101011;0.37;3.98
01/03/2020;5101011;0.66;1.21
01/04/2020;5101011;0.87;0.87
01/05/2020;5101011;;0.1
01/06/2020;5101011;-0.55;0.24
01/07/2020;5101011;3.64;3.65
01/08/2020;5101011;-0.55;0.74
01/09/2020;5101011;-0.32;-0.59
01/10/2020;5101011;0.11;-0.07
01/11/2020;5101011;0.33;0.08
01/12/2020;5101011;0.11;0.03
01/01/2021;5101011;;
01/02/2021;5101011;5.45;5.36
01/03/2021;5101011;1.12;0.56
01/04/2021;5101011;-0.13;-0.24
01/05/2021;5101011;-0.34;-0.83
01/06/2021;5101011;0.95;0.95
01/07/2021;5101011;;
01/08/2021;5101011;-0.07;-0.15
01/09/2021;5101011;0.7;0.34
01/10/2021;5101011;;
01/11/2021;5101011;;
01/12/2021;5101011;;1
01/01/2022;5101011;;
01/02/2010;5101022;-0.03;-0.28
01/03/2010;5101022;-0.56;2.11
01/04/2010;5101022;-1.38;-1.12
01/05/2010;5101022;0.67;0.01
01/06/2010;5101022;0.28;-0.09
01/07/2010;5101022;;
01/08/2010;5101022;-3.12;-4.45
01/09/2010;5101022;-2.07;-3.03
01/10/2010;5101022;-16.78;-22.75
01/11/2010;5101022;0.03;-0.37
01/12/2010;5101022;-0.27;0.8
01/01/2011;5101022;-0.08;
01/02/2011;5101022;3.05;-1.16
01/03/2011;5101022;8.87;2.83
01/04/2011;5101022;-3.36;-8.66
01/05/2011;5101022;;
01/06/2011;5101022;0.52;1.05
01/07/2011;5101022;-4.72;-5.98
01/08/2011;5101022;0.33;7.83
01/09/2011;5101022;2.8;3.33
01/10/2011;5101022;6;3.42
01/11/2011;5101022;;
01/12/2011;5101022;0.86;0.33
01/01/2012;5101022;4.25;2.85
01/02/2012;5101022;2.24;2.23
01/03/2012;5101022;3.18;2.27
01/04/2012;5101022;-4.4;
01/05/2012;5101022;;
01/06/2012;5101022;3.15;1.3
01/07/2012;5101022;-1.96;
01/08/2012;5101022;0.24;-0.54
01/09/2012;5101022;11.43;-4.88
01/10/2012;5101022;;
01/11/2012;5101022;0.76;1.48
01/12/2012;5101022;;
01/01/2013;5101022;0.25;0.47
01/02/2013;5101022;2.09;2.67
01/03/2013;5101022;1.49;2.87
01/04/2013;5101022;-0.12;-0.58
01/05/2013;5101022;0.64;0.96
01/06/2013;5101022;-0.41;0.57
01/07/2013;5101022;2.67;2.49
01/08/2013;5101022;-0.23;0.31
01/09/2013;5101022;-0.39;0.16
01/10/2013;5101022;0.76;-0.06
01/11/2013;5101022;-0.07;-0.97
01/12/2013;5101022;0.53;0.55
01/01/2014;5101022;0.1;0.64
01/02/2014;5101022;2.07;2.09
01/03/2014;5101022;-1.24;-0.25
01/04/2014;5101022;0.87;-0.52
01/05/2014;5101022;1.15;1.01
01/06/2014;5101022;-1.99;-1.46
01/07/2014;5101022;1.01;0.76
01/08/2014;5101022;0.45;1.12
01/09/2014;5101022;1.08;1.62
01/10/2014;5101022;0.91;1.71
01/11/2014;5101022;-0.23;0.58
01/12/2014;5101022;0.71;0.69
01/01/2015;5101022;-0.33;0.82
01/02/2015;5101022;1.05;0.83
01/03/2015;5101022;0.68;0.99
01/04/2015;5101022;1.1;-0.23
01/05/2015;5101022;-0.23;-0.94
01/06/2015;5101022;3.13;2.23
01/07/2015;5101022;0.47;0.48
01/08/2015;5101022;-0.06;0.95
01/09/2015;5101022;0.23;0.82
01/10/2015;5101022;-0.4;-0.31
01/11/2015;5101022;0.54;-0.2
01/12/2015;5101022;-0.93;3.04
01/01/2016;5101022;0.72;0.94
01/02/2016;5101022;0.94;0.7
01/03/2016;5101022;0.65;-0.08
01/04/2016;5101022;-0.09;-1.21
01/05/2016;5101022;-0.36;1.31
01/06/2016;5101022;0.44;-0.17
01/07/2016;5101022;-3.09;-4.16
01/08/2016;5101022;0.26;0.64
01/09/2016;5101022;-0.14;0.19
01/10/2016;5101022;-0.47;1.1
01/11/2016;5101022;;
01/12/2016;5101022;0.33;-0.01
01/01/2017;5101022;-1.66;-0.57
01/02/2017;5101022;1.69;1.23
01/03/2017;5101022;-0.39;-1.55
01/04/2017;5101022;1.17;2.16
01/05/2017;5101022;0.13;0.5
01/06/2017;5101022;1.72;0.52
01/07/2017;5101022;0.25;-1.09
01/08/2017;5101022;-0.46;0.89
01/09/2017;5101022;0.23;1.36
01/10/2017;5101022;1.48;2.14
01/11/2017;5101022;2.08;0.18
01/12/2017;5101022;0.23;0.12
01/01/2018;5101022;0.39;0.42
01/02/2018;5101022;0.37;0.34
01/03/2018;5101022;3.83;6.12
01/04/2018;5101022;15.62;15.63
01/05/2018;5101022;;
01/06/2018;5101022;0.18;0.48
01/07/2018;5101022;;
01/08/2018;5101022;0.95;0.04
01/09/2018;5101022;0.4;1.75
01/10/2018;5101022;-8.22;-13.55
01/11/2018;5101022;3.78;4.31
01/12/2018;5101022;0.42;0.36
01/01/2019;5101022;0.37;1.09
01/02/2019;5101022;-0.04;0.13
01/03/2019;5101022;0.25;0.35
01/04/2019;5101022;0.85;-0.07
01/05/2019;5101022;-0.93;0.68
01/06/2019;5101022;1.78;0.96
01/07/2019;5101022;0.56;0.22
01/08/2019;5101022;0.06;0.06
01/09/2019;5101022;0.42;0.62
01/10/2019;5101022;-0.14;0.93
01/11/2019;5101022;0.08;-0.01
01/12/2019;5101022;1.26;-0.27
01/01/2020;5101022;1.07;0.61
01/02/2020;5101022;-7.44;-6.98
01/03/2020;5101022;0.63;0.54
01/04/2020;5101022;0.87;0.87
01/05/2020;5101022;0.12;0.06
01/06/2020;5101022;0.68;-0.32
01/07/2020;5101022;1.4;1.41
01/08/2020;5101022;0.96;0.51
01/09/2020;5101022;0.69;2.01
01/10/2020;5101022;2.7;2.63
01/11/2020;5101022;0.81;0.7
01/12/2020;5101022;0.11;0.15
01/01/2021;5101022;;
01/02/2021;5101022;-0.04;-0.05
01/03/2021;5101022;;0.52
01/04/2021;5101022;0.58;-0.08
01/05/2021;5101022;0.19;-1.08
01/06/2021;5101022;-0.07;-0.07
01/07/2021;5101022;;
01/08/2021;5101022;0.16;0.14
01/09/2021;5101022;0.22;0.85
01/10/2021;5101022;;
01/11/2021;5101022;;
01/12/2021;5101022;;0.42
01/01/2022;5101022;;1.73
01/02/2010;5101026;1.07;0.7
01/03/2010;5101026;-11.31;-7.38
01/04/2010;5101026;0.78;-0.15
01/05/2010;5101026;3.69;2.26
01/06/2010;5101026;-0.06;-0.53
01/07/2010;5101026;;
01/08/2010;5101026;-1.8;-0.41
01/09/2010;5101026;3.36;-0.88
01/10/2010;5101026;12.98;-4.2
01/11/2010;5101026;0.1;0.07
01/12/2010;5101026;-0.74;1.4
01/01/2011;5101026;0.88;0.34
01/02/2011;5101026;0.05;4.02
01/03/2011;5101026;17.33;13.14
01/04/2011;5101026;-0.4;-2.76
01/05/2011;5101026;;
01/06/2011;5101026;-3.49;-0.93
01/07/2011;5101026;-0.8;-3.52
01/08/2011;5101026;5.63;-2.73
01/09/2011;5101026;-5.55;-7.08
01/10/2011;5101026;5.56;8.41
01/11/2011;5101026;;
01/12/2011;5101026;3.66;2.9
01/01/2012;5101026;0.17;1.18
01/02/2012;5101026;-0.67;1.02
01/03/2012;5101026;3.78;3.35
01/04/2012;5101026;2.89;
01/05/2012;5101026;;
01/06/2012;5101026;1.7;6.13
01/07/2012;5101026;-6.16;
01/08/2012;5101026;1.17;0.08
01/09/2012;5101026;2.29;15.75
01/10/2012;5101026;;
01/11/2012;5101026;1.04;1.54
01/12/2012;5101026;;
01/01/2013;5101026;-0.2;-0.35
01/02/2013;5101026;4.6;4.8
01/03/2013;5101026;1.89;2.05
01/04/2013;5101026;-1.36;-1.18
01/05/2013;5101026;3.83;3.37
01/06/2013;5101026;-0.41;-0.85
01/07/2013;5101026;4.27;1.8
01/08/2013;5101026;1.39;0.32
01/09/2013;5101026;0.66;0.72
01/10/2013;5101026;1.81;1.55
01/11/2013;5101026;-0.57;-0.34
01/12/2013;5101026;3.06;1.27
01/01/2014;5101026;0.57;0.33
01/02/2014;5101026;2.9;2.04
01/03/2014;5101026;0.96;-0.67
01/04/2014;5101026;0.39;1.31
01/05/2014;5101026;0.3;1.81
01/06/2014;5101026;8.95;1.07
01/07/2014;5101026;0.06;1.77
01/08/2014;5101026;1.03;-0.22
01/09/2014;5101026;0.9;1.05
01/10/2014;5101026;0.4;1.45
01/11/2014;5101026;0.62;0.19
01/12/2014;5101026;0.11;0.22
01/01/2015;5101026;1.18;1.19
01/02/2015;5101026;-0.08;1.2
01/03/2015;5101026;1.88;0.9
01/04/2015;5101026;-0.29;1.14
01/05/2015;5101026;1.31;1.03
01/06/2015;5101026;0.94;1.23
01/07/2015;5101026;-0.58;-0.1
01/08/2015;5101026;-2.21;-1.3
01/09/2015;5101026;-1.16;-1.09
01/10/2015;5101026;-0.79;-0.52
01/11/2015;5101026;-0.09;1.79
01/12/2015;5101026;-0.15;-3.73
01/01/2016;5101026;0.12;0.66
01/02/2016;5101026;1.77;1.13
01/03/2016;5101026;0.08;-0.12
01/04/2016;5101026;0.81;0.35
01/05/2016;5101026;-0.21;-0.63
01/06/2016;5101026;-0.65;0.35
01/07/2016;5101026;-1.63;-2.96
01/08/2016;5101026;-0.77;0.27
01/09/2016;5101026;0.27;0.11
01/10/2016;5101026;-0.31;-0.19
01/11/2016;5101026;;
01/12/2016;5101026;0.98;0.6
01/01/2017;5101026;1.78;-0.96
01/02/2017;5101026;0.5;1.42
01/03/2017;5101026;0.25;-0.03
01/04/2017;5101026;-0.38;-0.29
01/05/2017;5101026;-0.14;-0.14
01/06/2017;5101026;0.51;1.7
01/07/2017;5101026;-1.07;-0.08
01/08/2017;5101026;0.95;0.07
01/09/2017;5101026;-1.15;-0.16
01/10/2017;5101026;-0.15;0.8
01/11/2017;5101026;1.28;0.92
01/12/2017;5101026;0.67;0.24
01/01/2018;5101026;0.24;-0.96
01/02/2018;5101026;-1.16;-1.08
01/03/2018;5101026;0.25;1.17
01/04/2018;5101026;-6.75;-6.45
01/05/2018;5101026;;
01/06/2018;5101026;-0.52;-0.04
01/07/2018;5101026;;
01/08/2018;5101026;1.52;1.54
01/09/2018;5101026;2.38;2.05
01/10/2018;5101026;-5.61;-8.65
01/11/2018;5101026;2.55;2.83
01/12/2018;5101026;0.47;0.46
01/01/2019;5101026;-0.88;-0.06
01/02/2019;5101026;0.16;-0.37
01/03/2019;5101026;0.01;0.1
01/04/2019;5101026;0.68;1.27
01/05/2019;5101026;-0.36;-1.3
01/06/2019;5101026;0.63;1.48
01/07/2019;5101026;0.64;0.8
01/08/2019;5101026;0.34;
01/09/2019;5101026;0.3;0.2
01/10/2019;5101026;;-1.31
01/11/2019;5101026;1.46;0.88
01/12/2019;5101026;-0.32;0.48
01/01/2020;5101026;-2.04;-0.78
01/02/2020;5101026;5.29;-3.79
01/03/2020;5101026;0.87;0.87
01/04/2020;5101026;0.87;0.87
01/05/2020;5101026;;0.06
01/06/2020;5101026;1.09;0.49
01/07/2020;5101026;0.44;0.45
01/08/2020;5101026;0.18;-0.51
01/09/2020;5101026;0.92;1.12
01/10/2020;5101026;0.42;0.38
01/11/2020;5101026;;0.36
01/12/2020;5101026;0.17;0.24
01/01/2021;5101026;;
01/02/2021;5101026;0.01;0.02
01/03/2021;5101026;2.11;1.15
01/04/2021;5101026;2.36;2.17
01/05/2021;5101026;-0.98;-0.38
01/06/2021;5101026;;
01/07/2021;5101026;;
01/08/2021;5101026;;0.02
01/09/2021;5101026;-0.15;-0.16
01/10/2021;5101026;;
01/11/2021;5101026;;
01/12/2021;5101026;;3.07
01/01/2022;5101026;;1.13
01/02/2010;5101051;0.41;0.83
01/03/2010;5101051;-19.64;-11.93
01/04/2010;5101051;-0.9;0.57
01/05/2010;5101051;4.19;3.49
01/06/2010;5101051;0.52;0.48
01/07/2010;5101051;;
01/08/2010;5101051;20.58;8.75
01/09/2010;5101051;7.05;10.19
01/10/2010;5101051;11.72;22.53
01/11/2010;5101051;0.4;0.49
01/12/2010;5101051;2.6;-0.16
01/01/2011;5101051;-0.36;0.76
01/02/2011;5101051;-1.92;3.77
01/03/2011;5101051;15.54;19.79
01/04/2011;5101051;2.77;4.63
01/05/2011;5101051;;
01/06/2011;5101051;-2.91;-2.72
01/07/2011;5101051;-0.34;
01/08/2011;5101051;10.06;11.74
01/09/2011;5101051;0.82;-1.94
01/10/2011;5101051;0.84;0.77
01/11/2011;5101051;;
01/12/2011;5101051;1.01;2.07
01/01/2012;5101051;-0.91;0.78
01/02/2012;5101051;0.1;-0.78
01/03/2012;5101051;0.51;2.06
01/04/2012;5101051;0.84;
01/05/2012;5101051;-10.22;
01/06/2012;5101051;5.08;0.4
01/07/2012;5101051;8.36;
01/08/2012;5101051;1.72;1.28
01/09/2012;5101051;3.19;5.13
01/10/2012;5101051;;
01/11/2012;5101051;1.3;0.81
01/12/2012;5101051;;
01/01/2013;5101051;0.73;0.57
01/02/2013;5101051;1.36;1.25
01/03/2013;5101051;0.99;0.08
01/04/2013;5101051;0.91;0.17
01/05/2013;5101051;-0.69;0.26
01/06/2013;5101051;1.28;0.13
01/07/2013;5101051;1.9;4.3
01/08/2013;5101051;-0.68;0.28
01/09/2013;5101051;0.51;0.6
01/10/2013;5101051;1.7;1.82
01/11/2013;5101051;0.19;-0.36
01/12/2013;5101051;0.83;1.26
01/01/2014;5101051;0.15;0.26
01/02/2014;5101051;0.04;1.75
01/03/2014;5101051;-1.12;-0.65
01/04/2014;5101051;0.88;0.34
01/05/2014;5101051;1.92;-0.1
01/06/2014;5101051;9.77;13.51
01/07/2014;5101051;0.35;-0.42
01/08/2014;5101051;-1.21;1.17
01/09/2014;5101051;0.56;0.74
01/10/2014;5101051;2.24;0.84
01/11/2014;5101051;0.12;0.06
01/12/2014;5101051;0.41;0.3
01/01/2015;5101051;2.73;2.09
01/02/2015;5101051;-0.67;-1.98
01/03/2015;5101051;0.26;1.17
01/04/2015;5101051;0.54;0.33
01/05/2015;5101051;0.3;0.32
01/06/2015;5101051;0.37;0.43
01/07/2015;5101051;0.37;0.33
01/08/2015;5101051;-0.2;-1.35
01/09/2015;5101051;1.41;0.43
01/10/2015;5101051;0.17;-0.16
01/11/2015;5101051;0.36;0.04
